"TableName","Key"
"ResponsibilityType","r_lease_renewal_ceo_approval"
"ResponsibilityType","r_lease_renewal_recommendation"
"ResponsibilityType","r_lease_renewal_revenue"
"ResponsibilityType","r_lease_renewals"
"ResponsibilityType","r_maintanance_job_sheet"
"ResponsibilityType","r_noticed_agreements"
"ResponsibilityType","r_pending_take_off"
"ResponsibilityType","r_pending_termination_review"
"ResponsibilityType","r_post_inspection"
"ResponsibilityType","r_property_facilities_manager_review"
"ResponsibilityType","r_rates"
"ResponsibilityType","r_renewal_docs_upload"
"ResponsibilityType","r_renewal_first_recommendation"
"ResponsibilityType","r_risk_assessment"
"ResponsibilityType","r_risk_assessment_renewal"
"ResponsibilityType","r_second_lease_renewal"
"ResponsibilityType","r_shcedule_inspection_slots"
"ResponsibilityType","r_submit_figures"
"ResponsibilityType","r_sundry_account"
"ResponsibilityType","r_termination_validation"
"ResponsibilityType","r_terminations"
"ResponsibilityType","r_unit_maintenance"
"ResponsibilityType","r_vacating_confirmation"
"Status","a_awaiting_lease_agreement"
"Status","a_lease_generated"
"Status","complaint_status_awaiting_appointment"
"Status","complaint_status_awaiting_investigation"
"Status","complaint_status_referred"
"Status","complaint_status_resolved"
"Status","complaint_status_submitted"
"Status","complaint_status_unresolved"
"Status","l_active_lease"
"Status","l_active_lease"
"Status","l_active_lease"
"Status","l_terminated_lease"
"Status","lease_termination_pending"
"Status","payment_transgression_status_closed"
"Status","payment_transgression_status_letter_generated"
"Status","payment_transgression_status_letter_sent"
"Status","payment_transgression_status_submitted"
"Status","Rcs_Re-Allocate"
"Status","Rcs_Re-Assign"
"Status","s_account_active"
"Status","s_account_pending"
"Status","s_active_occupant"
"Status","s_added_to_waiting_list"
"Status","s_additional_property_owners_conflict"
"Status","s_additional_property_owners_pending"
"Status","s_additional_property_owners_verified"
"Status","s_agent_active"
"Status","s_agent_pending"
"Status","s_all_departments_approved"
"Status","s_applicant_not_vacated_unit"
"Status","s_applicant_vacated_unit"
"Status","s_application_closed_due_to_applicant_eviction"
"Status","s_application_closed_due_to_termination"
"Status","s_application_completed"
"Status","s_application_discarded_no_available_unit"
"Status","s_application_evicted_due_to_subletting"
"Status","s_application_evicted_for_illegal_activities"
"Status","s_application_evicted_for_non_compliance"
"Status","s_application_evicted_for_non_payment"
"Status","s_application_eviction_granted"
"Status","s_application_eviction_not_granted"
"Status","s_approved_awaiting_reac_review"
"Status","s_approved_by_hod"
"Status","s_awaiting_agreement_approval_"
"Status","s_awaiting_agreement_lease_update"
"Status","s_awaiting_agreement_of_lease_review__"
"Status","s_awaiting_agreement_renewal__"
"Status","s_awaiting_agreement_review_"
"Status","s_awaiting_agreement_termination_rev"
"Status","s_awaiting_applicants_signature"
"Status","s_awaiting_application_fee_upload"
"Status","s_awaiting_application_fee_validation"
"Status","s_awaiting_application_lease_renrewal"
"Status","s_awaiting_available_unit_at_re_entry"
"Status","s_awaiting_committee_eviction"
"Status","s_awaiting_department_comments"
"Status","s_awaiting_department_inputs"
"Status","s_awaiting_department_response"
"Status","s_awaiting_exit_inspec"
"Status","s_awaiting_final_agreement_of_lease"
"Status","s_awaiting_hod_response"
"Status","s_awaiting_inspection_schedule"
"Status","s_awaiting_inspection_schedule_slots"
"Status","s_awaiting_managers_signature"
"Status","s_awaiting_online_training"
"Status","s_awaiting_recommendation_approval_"
"Status","s_awaiting_recommendation_review"
"Status","s_awaiting_refund_response"
"Status","s_awaiting_renewal_agreement_conclusion"
"Status","s_awaiting_renewal_docs"
"Status","s_awaiting_renewal_outcome"
"Status","s_awaiting_renewal_review_outcome"
"Status","s_awaiting_renewal_tenant_lease"
"Status","s_awaiting_requirements_application_chnage"
"Status","s_awaiting_risk_assessment"
"Status","s_awaiting_tenant_acc_review"
"Status","s_awaiting_tenant_acceptance"
"Status","s_awaiting_tenant_documents"
"Status","s_awaiting_tenant_update_record"
"Status","s_awaiting_termination_approval"
"Status","s_awaiting_unit_offers"
"Status","s_awaiting_vacating_confirmation"
"Status","s_awaiting_waiting_list_reentry"
"Status","s_awiting_property_eviction"
"Status","s_conflict"
"Status","s_credit_score_rejected"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_active"
"Status","s_customer_pending"
"Status","s_customer_pending_document"
"Status","s_customer_query_inprogress"
"Status","s_customer_query_pending"
"Status","s_customer_query_resolved"
"Status","s_deactivated_lease"
"Status","s_deactive_occupant"
"Status","s_debit_order_duplicate"
"Status","s_debit_order_failed"
"Status","s_debit_order_pending"
"Status","s_debit_order_query"
"Status","s_debit_order_sent"
"Status","s_debit_order_success"
"Status","s_debit_order_success"
"Status","s_debit_order_success"
"Status","s_debit_order_success"
"Status","s_debit_order_success"
"Status","s_debit_order_success"
"Status","s_debit_order_success"
"Status","s_debit_order_success"
"Status","s_debit_order_success"
"Status","s_debit_order_success"
"Status","s_debit_order_success"
"Status","s_debit_order_success"
"Status","s_department_approved"
"Status","s_department_rejected"
"Status","s_document_approved"
"Status","s_document_pending"
"Status","s_document_rejected"
"Status","s_document_upload_not_risk_assessment"
"Status","s_document_uploaded"
"Status","s_document_verified"
"Status","s_email_verification_pending"
"Status","s_email_verified"
"Status","s_end_of_lease_term"
"Status","s_entity_active"
"Status","s_entity_pending"
"Status","s_examination_failed"
"Status","s_examination_passed"
"Status","s_extended_leasing_period"
"Status","s_in_awaiting_property_managers_review"
"Status","s_in_awaiting_revenue_managers_review"
"Status","s_incentive_policy_application_approved"
"Status","s_incentive_policy_application_declined"
"Status","s_incentive_policy_application_inquery"
"Status","s_incentive_policy_application_pending"
"Status","s_incentive_policy_application_processing"
"Status","s_incentive_policy_application_resubmitted"
"Status","s_incentive_policy_application_submitted"
"Status","s_incentive_policy_property_pending"
"Status","s_incentive_policy_property_verified"
"Status","s_inhabitable_unit"
"Status","s_lease_not_renewed"
"Status","s_lease_terminate_complaints"
"Status","s_lease_terminated_due_to_complaints"
"Status","s_linked_account_active"
"Status","s_linked_account_pending"
"Status","s_linked_account_unlinked"
"Status","s_linked_mobile_active"
"Status","s_linked_mobile_pending"
"Status","s_linked_mobile_unlinked"
"Status","s_masterpass_hourly_integration_flag_pending"
"Status","s_masterpass_hourly_integration_flag_processed"
"Status","s_masterpass_notication_processed"
"Status","s_masterpass_notication_recieved"
"Status","s_not_all_departments_approved"
"Status","s_pending_refund_document_validation"
"Status","s_property_conflict"
"Status","s_property_pending"
"Status","s_property_verified"
"Status","s_rates_rebate_application_approved"
"Status","s_rates_rebate_application_declined"
"Status","s_rates_rebate_application_in_progress"
"Status","s_rates_rebate_application_pending"
"Status","s_rates_rebate_application_query"
"Status","s_rates_rebate_application_received"
"Status","s_rates_rebate_application_submitted"
"Status","s_rates_rebate_property_account_conflict"
"Status","s_rates_rebate_property_account_pending"
"Status","s_rates_rebate_property_account_verified"
"Status","s_rates_rebate_property_conflict"
"Status","s_rates_rebate_property_pending"
"Status","s_rates_rebate_property_verified"
"Status","s_rcs_application_completed"
"Status","s_rcs_approved"
"Status","s_rcs_Archived"
"Status","s_rcs_assessment_payment_approved"
"Status","s_rcs_AssessmentPaymentSuccessful"
"Status","s_rcs_awaited"
"Status","s_rcs_AwaitingAssessmentPayment"
"Status","s_rcs_BackOffice"
"Status","s_rcs_Cancelled"
"Status","s_rcs_Disprove"
"Status","s_rcs_GuaranteePaid"
"Status","s_rcs_InProgress"
"Status","s_rcs_pending_applicationfee_payment_validation"
"Status","s_rcs_pending_assessment_payment_validation"
"Status","s_rcs_PendingDocumentsApproval"
"Status","s_rcs_Query"
"Status","s_rcs_RCCIssued"
"Status","s_rcs_Rejected"
"Status","s_rcs_s_GuaranteeOutstanding"
"Status","s_rcs_Saved"
"Status","s_rcs_Submitted"
"Status","s_recomended_by_dfc"
"Status","s_refund_document_approved"
"Status","s_refund_document_rejected"
"Status","s_refund_paid"
"Status","s_refund_ready_for_collection"
"Status","s_refund_rejected"
"Status","s_refund_request_available"
"Status","s_refund_request_inprogress"
"Status","s_reject_recomended_by_dfc"
"Status","s_renewal_agree_success"
"Status","s_renewal_documents_uploaded"
"Status","s_reupload_application_docs"
"Status","s_riskassessmentrejected_itccheck"
"Status","s_riskassessmentrejected_unaffordability"
"Status","s_signed_agreement_of_lease_uploaded"
"Status","s_sms_failed"
"Status","s_sms_pending"
"Status","s_sms_sent"
"Status","s_sms_success"
"Status","s_support_query_closed"
"Status","s_support_query_pending"
"Status","s_support_query_resolved"
"Status","s_system_user_account_active"
"Status","s_tenant_eviction_approved"
"Status","s_tenant_notice"
"Status","s_terminate_lease_at_end"
"Status","s_terminating_at_end_of_lease_period"
"Status","s_termination_approved_ss"
"Status","s_termination_due_to_tenant_deceased"
"Status","s_termination_issued"
"Status","s_termination_rejected"
"Status","s_termination_rejected_ss"
"Status","s_termination_review"
"Status","s_training_completed"
"Status","s_training_in_progress"
"Status","s_Uninhabitable_unit"
"Status","s_upload_pop_assessment_fee"
"Status","s_upload_pop_second_assessment_fee"
"Status","s_upload_refund_municipal_statement"
"Status","s_verified"
"Status","s_verted_awaiting_unit"
"Status","s_view_assessment_rcfigure"
"Status","s_view_rcc_certifcate"
"Status","sr_status_closed"
"Status","sr_status_deleted"
"Status","sr_status_in_progress"
"Status","sr_status_open"
"Status","sr_status_resolved"
"StatusType","st_account"
"StatusType","st_complaints"
"StatusType","st_customer_account"
"StatusType","st_customer_query_status"
"StatusType","st_debit_order"
"StatusType","st_document_status"
"StatusType","st_document_upload_status"
"StatusType","st_email_verification"
"StatusType","st_incentive_policy_application"
"StatusType","st_incentive_policy_property"
"StatusType","st_linked_account"
"StatusType","st_linked_mobile"
"StatusType","st_masterpass"
"StatusType","st_payment_transgressions"
"StatusType","st_property"
"StatusType","st_property_accounts"
"StatusType","st_property_owners"
"StatusType","st_rates_rebate_application"
"StatusType","st_rates_rebate_property"
"StatusType","st_rcs"
"StatusType","st_service_requests"
"StatusType","st_sms_notification"
"StatusType","st_support_query"
"StatusType","st_system_user"
"StatusType","st_tenant_training"
